"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-13","0.00",",,S",,,"43","H,,S","52",",,S","37",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-14","0.00",",,S",,,"48","H,,S","63",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-15","0.00",",,S",,,"46","H,,S","58",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-16","0.00",",,S",,,"49","H,,S","64",",,S","34",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-17","0.00",",,S",,,"55","H,,S","72",",,S","39",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-18","0.00",",,S",,,"49","H,,S","62",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-19","0.00",",,S",,,"50","H,,S","62",",,S","35",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-20","0.00",",,S",,,"54","H,,S",,,"40",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-21","0.00",",,S",,,"59","H,,S","72",",,S","46",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-22","0.00",",,S",,,"63","H,,S","74",",,S","47",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-23","0.00",",,S",,,"64","H,,S","71",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-24","0.00",",,S",,,"60","H,,S","69",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-25","0.00",",,S",,,"37","H,,S","60",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-26","0.00",",,S",,,"39","H,,S",,,,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-27","0.00",",,S",,,"44","H,,S","59",",,S","28",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-02-28","0.00",",,S",,,"39","H,,S",,,"32",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-01","0.00",",,S",,,"45","H,,S",,,,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-02","0.00",",,S",,,"44","H,,S",,,,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-03","0.00",",,S",,,"46","H,,S","57",",,S","31",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-04","0.00",",,S",,,"50","H,,S","61",",,S","33",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-05","0.00",",,S",,,"55","H,,S","65",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-06","0.00",",,S",,,"58","H,,S","68",",,S","49",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-07","0.05",",,S",,,"58","H,,S","64",",,S","50",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-08","0.10",",,S",,,"56","H,,S","63",",,S","52",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-09","0.00",",,S",,,"58","H,,S","67",",,S","49",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-10","0.00",",,S",,,"60","H,,S","73",",,S","47",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-11","0.01",",,S",,,"61","H,,S","72",",,S","50",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-12","0.02",",,S",,,"57","H,,S","69",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-13","0.00",",,S",,,"58","H,,S","67",",,S",,
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-14","0.00",",,S",,,"59","H,,S","70",",,S","44",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-15","0.00",",,S",,,"60","H,,S","74",",,S","45",",,S"
"IRM00040821","YAZD SHAHID SADOOGHI, IR","2025-03-16","0.00",",,S",,,"63","H,,S","78",",,S","44",",,S"
"IRM00040785","KASHAN, IR","2025-01-01","1.71",",,S","1.2",",,S","34","H,,S",,,"31",",,S"
"IRM00040785","KASHAN, IR","2025-01-02","0.00",",,S",,,"38","H,,S","47",",,S","33",",,S"
"IRM00040785","KASHAN, IR","2025-01-03","0.00",",,S",,,"39","H,,S","51",",,S","29",",,S"
"IRM00040785","KASHAN, IR","2025-01-04","0.00",",,S",,,"39","H,,S","54",",,S","27",",,S"
"IRM00040785","KASHAN, IR","2025-01-05","0.00",",,S",,,"41","H,,S","57",",,S","27",",,S"
"IRM00040785","KASHAN, IR","2025-01-06","0.00",",,S",,,"42","H,,S","50",",,S","33",",,S"
"IRM00040785","KASHAN, IR","2025-01-07","0.00",",,S",,,"45","H,,S","49",",,S","38",",,S"
"IRM00040785","KASHAN, IR","2025-01-08","0.00",",,S",,,"46","H,,S","57",",,S","37",",,S"
"IRM00040785","KASHAN, IR","2025-01-09","0.00",",,S",,,"46","H,,S","58",",,S","36",",,S"
"IRM00040785","KASHAN, IR","2025-01-10","0.00",",,S",,,"46","H,,S","61",",,S","33",",,S"
"IRM00040785","KASHAN, IR","2025-01-11","0.00",",,S",,,"46","H,,S","58",",,S","37",",,S"
"IRM00040785","KASHAN, IR","2025-01-12","0.00",",,S",,,"47","H,,S","55",",,S","39",",,S"
"IRM00040785","KASHAN, IR","2025-01-13","0.00",",,S",,,"47","H,,S","59",",,S","35",",,S"
"IRM00040785","KASHAN, IR","2025-01-14","0.00",",,S",,,"45","H,,S","59",",,S","34",",,S"
"IRM00040785","KASHAN, IR","2025-01-15","0.00",",,S",,,"45","H,,S","60",",,S","31",",,S"
"IRM00040785","KASHAN, IR","2025-01-16","0.00",",,S",,,"49","H,,S","62",",,S","31",",,S"
"IRM00040785","KASHAN, IR","2025-01-17","0.00",",,S",,,"48","H,,S","57",",,S","40",",,S"
"IRM00040785","KASHAN, IR","2025-01-18","0.00",",,S",,,"45","H,,S","54",",,S","39",",,S"
"IRM00040785","KASHAN, IR","2025-01-19","0.00",",,S",,,"42","H,,S","53",",,S","35",",,S"
"IRM00040785","KASHAN, IR","2025-01-20","0.00",",,S",,,"43","H,,S","56",",,S","28",",,S"
"IRM00040785","KASHAN, IR","2025-01-21","0.00",",,S",,,"42","H,,S","52",",,S","31",",,S"
"IRM00040785","KASHAN, IR","2025-01-22","0.00",",,S",,,"42","H,,S",,,"29",",,S"
"IRM00040785","KASHAN, IR","2025-01-23","0.00",",,S",,,"41","H,,S","51",",,S","32",",,S"
"IRM00040785","KASHAN, IR","2025-01-24","0.00",",,S",,,"41","H,,S","52",",,S","31",",,S"
"IRM00040785","KASHAN, IR","2025-01-25","0.00",",,S",,,"45","H,,S","56",",,S","35",",,S"
"IRM00040785","KASHAN, IR","2025-01-26","0.00",",,S",,,"47","H,,S","58",",,S","38",",,S"
"IRM00040785","KASHAN, IR","2025-01-27","0.28",",,S",,,"43","H,,S","48",",,S",,
"IRM00040785","KASHAN, IR","2025-01-28","0.00",",,S",,,"42","H,,S","50",",,S","37",",,S"
"IRM00040785","KASHAN, IR","2025-01-29","0.00",",,S",,,"43","H,,S","47",",,S","38",",,S"
"IRM00040785","KASHAN, IR","2025-01-30","0.00",",,S",,,"43","H,,S","50",",,S",,
"IRM00040785","KASHAN, IR","2025-01-31","0.00",",,S",,,"43","H,,S","57",",,S","29",",,S"
"IRM00040785","KASHAN, IR","2025-02-03","0.00",",,S",,,"45","H,,S","62",",,S","29",",,S"
"IRM00040785","KASHAN, IR","2025-02-04","0.00",",,S",,,"46","H,,S","62",",,S","31",",,S"
"IRM00040785","KASHAN, IR","2025-02-05","0.00",",,S",,,"50","H,,S","63",",,S","33",",,S"
"IRM00040785","KASHAN, IR","2025-02-06","0.00",",,S",,,"48","H,,S","62",",,S","34",",,S"
"IRM00040785","KASHAN, IR","2025-02-07","0.26",",,S",,,"43","H,,S","53",",,S",,
"IRM00040785","KASHAN, IR","2025-02-08","0.00",",,S",,,"41","H,,S","48",",,S","32",",,S"
"IRM00040785","KASHAN, IR","2025-02-09","0.48",",,S","3.1",",,S","34","H,,S","44",",,S","32",",,S"
"IRM00040785","KASHAN, IR","2025-02-10","0.00",",,S",,,"38","H,,S","45",",,S","32",",,S"
"IRM00040785","KASHAN, IR","2025-02-11","0.00",",,S",,,"39","H,,S","49",",,S","28",",,S"
"IRM00040785","KASHAN, IR","2025-02-12","0.06",",,S",,,"41","H,,S","47",",,S","31",",,S"
"IRM00040785","KASHAN, IR","2025-02-13","0.10",",,S",,,"41","H,,S","46",",,S","36",",,S"
"IRM00040785","KASHAN, IR","2025-02-14","0.00",",,S",,,"43","H,,S","46",",,S",,
"IRM00040785","KASHAN, IR","2025-02-15","0.00",",,S",,,"44","H,,S","56",",,S","33",",,S"
"IRM00040785","KASHAN, IR","2025-02-16","0.00",",,S",,,"48","H,,S","61",",,S","35",",,S"
"IRM00040785","KASHAN, IR","2025-02-17","0.00",",,S",,,"48","H,,S","57",",,S","42",",,S"
"IRM00040785","KASHAN, IR","2025-02-18","0.00",",,S",,,"47","H,,S","62",",,S","35",",,S"
"IRM00040785","KASHAN, IR","2025-02-19","0.00",",,S",,,"49","H,,S","63",",,S","33",",,S"
"IRM00040785","KASHAN, IR","2025-02-20","0.00",",,S",,,"50","H,,S","63",",,S","36",",,S"
"IRM00040785","KASHAN, IR","2025-02-21","0.00",",,S",,,"54","H,,S","66",",,S","40",",,S"
"IRM00040785","KASHAN, IR","2025-02-22","0.00",",,S",,,"51","H,,S","59",",,S","40",",,S"
"IRM00040785","KASHAN, IR","2025-02-23","0.00",",,S",,,"44","H,,S","55",",,S","38",",,S"
"IRM00040785","KASHAN, IR","2025-02-24","0.00",",,S",,,"40","H,,S","53",",,S",,
"IRM00040785","KASHAN, IR","2025-02-25","0.00",",,S",,,"35","H,,S","53",",,S","27",",,S"
"IRM00040785","KASHAN, IR","2025-02-26","0.00",",,S",,,"37","H,,S","50",",,S","24",",,S"
"IRM00040785","KASHAN, IR","2025-02-27","0.00",",,S",,,"40","H,,S","52",",,S","29",",,S"
"IRM00040785","KASHAN, IR","2025-02-28","0.00",",,S",,,"37","H,,S","48",",,S","26",",,S"
"IRM00040785","KASHAN, IR","2025-03-01","0.00",",,S",,,"44","H,,S","56",",,S","28",",,S"
"IRM00040785","KASHAN, IR","2025-03-02","0.00",",,S",,,"42","H,,S","54",",,S","33",",,S"
"IRM00040785","KASHAN, IR","2025-03-03","0.00",",,S",,,"42","H,,S","55",",,S","27",",,S"
"IRM00040785","KASHAN, IR","2025-03-04","0.00",",,S",,,"47","H,,S","57",",,S","35",",,S"
"IRM00040785","KASHAN, IR","2025-03-05","0.00",",,S",,,"50","H,,S","60",",,S",,
"IRM00040785","KASHAN, IR","2025-03-06","0.00",",,S",,,"54","H,,S","64",",,S","39",",,S"
"IRM00040785","KASHAN, IR","2025-03-07","0.00",",,S",,,"56","H,,S","65",",,S","45",",,S"
"IRM00040785","KASHAN, IR","2025-03-08","0.13",",,S",,,"51","H,,S","60",",,S","32",",,S"
"IRM00040785","KASHAN, IR","2025-03-09","0.00",",,S",,,"56","H,,S","63",",,S","48",",,S"
"IRM00040785","KASHAN, IR","2025-03-10","0.00",",,S",,,"56","H,,S","65",",,S","50",",,S"
"IRM00040785","KASHAN, IR","2025-03-11","0.00",",,S",,,"60","H,,S","71",",,S","48",",,S"
"IRM00040785","KASHAN, IR","2025-03-12","0.00",",,S",,,"59","H,,S","69",",,S","50",",,S"
"IRM00040785","KASHAN, IR","2025-03-13","0.00",",,S",,,"57","H,,S","73",",,S",,
"IRM00040785","KASHAN, IR","2025-03-14","0.00",",,S",,,"60","H,,S","76",",,S","45",",,S"
"IRM00040785","KASHAN, IR","2025-03-15","0.00",",,S",,,"63","H,,S","78",",,S","48",",,S"
"IRM00040785","KASHAN, IR","2025-03-16","0.00",",,S",,,"64","H,,S","80",",,S","49",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-01","0.00",",,S",,,"67","H,,S","75",",,S","57",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-02","0.06",",,S",,,"59","H,,S","70",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-01-03","0.00",",,S",,,"52","H,,S","62",",,S","42",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-04","0.00",",,S",,,"49","H,,S","60",",,S","36",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-05","0.00",",,S",,,"52","H,,S","63",",,S","36",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-06","0.00",",,S",,,"54","H,,S","68",",,S","37",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-07","0.00",",,S",,,"61","H,,S","76",",,S","42",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-08","0.00",",,S",,,"58","H,,S",,,"43",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-09","0.00",",,S",,,"58","H,,S","69",",,S","43",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-10","0.00",",,S",,,"57","H,,S","70",",,S","42",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-11","0.00",",,S",,,"58","H,,S","73",",,S","41",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-12","0.00",",,S",,,"62","H,,S","78",",,S","44",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-13","0.00",",,S",,,"62","H,,S","75",",,S","48",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-14","0.00",",,S",,,"61","H,,S","72",",,S","46",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-15","0.00",",,S",,,"59","H,,S","71",",,S","44",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-16","0.00",",,S",,,"60","H,,S","73",",,S","44",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-17","0.00",",,S",,,"63","H,,S","73",",,S","51",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-18","0.26",",,S",,,"60","H,,S","68",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-01-19","0.00",",,S",,,"57","H,,S","68",",,S","47",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-20","0.00",",,S",,,"60","H,,S","69",",,S","50",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-21","0.00",",,S",,,"58","H,,S","68",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-01-22","0.00",",,S",,,"59","H,,S","67",",,S","51",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-23","0.00",",,S",,,"55","H,,S","68",",,S","43",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-24","0.00",",,S",,,"56","H,,S","71",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-01-25","0.00",",,S",,,"59","H,,S",,,"40",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-26","0.00",",,S",,,"61","H,,S","75",",,S","42",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-27","0.00",",,S",,,"65","H,,S","81",",,S","46",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-28","0.00",",,S",,,"69","H,,S","80",",,S","52",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-01-29","0.00",",,S",,,"61","H,,S","72",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-01-30","0.00",",,S",,,"57","H,,S","69",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-01-31","0.00",",,S",,,"56","H,,S","67",",,S","40",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-01","0.00",",,S",,,"56","H,,S",,,,
"IRM00040879","IRAN SHAHR, IR","2025-02-02","0.00",",,S",,,"61","H,,S",,,,
"IRM00040879","IRAN SHAHR, IR","2025-02-03","0.00",",,S",,,"57","H,,S","68",",,S","47",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-04","0.00",",,S",,,"58","H,,S","71",",,S","42",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-05","0.00",",,S",,,"61","H,,S","74",",,S","44",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-06","0.00",",,S",,,"65","H,,S","79",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-02-07","0.00",",,S",,,"67","H,,S","78",",,S","52",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-08","0.00",",,S",,,"68","H,,S","77",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-02-09","0.01",",,S",,,"64","H,,S","74",",,S","57",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-10","0.00",",,S",,,"62","H,,S","71",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-02-11","0.00",",,S",,,"62","H,,S","74",",,S","47",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-12","0.00",",,S",,,"69","H,,S","81",",,S","53",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-13","0.00",",,S",,,"73","H,,S","84",",,S","59",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-14","0.00",",,S",,,"72","H,,S","80",",,S","62",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-15","0.00",",,S",,,"70","H,,S","80",",,S","55",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-16","0.00",",,S",,,"69","H,,S","76",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-02-17","0.02",",,S",,,"71","H,,S","81",",,S","61",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-18","0.00",",,S",,,"75","H,,S","84",",,S","60",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-19","0.00",",,S",,,"70","H,,S","80",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-02-20","0.00",",,S",,,"74","H,,S","83",",,S","54",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-21","0.00",",,S",,,"72","H,,S","84",",,S","62",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-22","0.00",",,S",,,"73","H,,S","85",",,S","56",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-23","0.00",",,S",,,"73","H,,S","83",",,S","58",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-24","0.00",",,S",,,"76","H,,S","85",",,S","65",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-25","0.31",",,S",,,"69","H,,S","79",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-02-26","0.00",",,S",,,"65","H,,S","74",",,S","56",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-02-27","0.00",",,S",,,"64","H,,S","70",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-02-28","0.00",",,S",,,"63","H,,S",,,,
"IRM00040879","IRAN SHAHR, IR","2025-03-01","0.00",",,S",,,"65","H,,S","77",",,S","50",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-02","0.00",",,S",,,"70","H,,S",,,"55",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-03","0.00",",,S",,,"65","H,,S","76",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-03-04","0.00",",,S",,,"65","H,,S","80",",,S","45",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-05","0.00",",,S",,,"71","H,,S","81",",,S","55",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-06","0.00",",,S",,,"76","H,,S","90",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-03-07","0.00",",,S",,,"76","H,,S","89",",,S","60",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-08","0.00",",,S",,,"80","H,,S","94",",,S","63",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-09","0.00",",,S",,,"81","H,,S","92",",,S","67",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-10","0.00",",,S",,,"80","H,,S","89",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-03-11","0.00",",,S",,,"77","H,,S","85",",,S",,
"IRM00040879","IRAN SHAHR, IR","2025-03-12","0.00",",,S",,,"78","H,,S","88",",,S","66",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-13","0.00",",,S",,,"76","H,,S","87",",,S","61",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-14","0.00",",,S",,,"73","H,,S","87",",,S","59",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-15","0.00",",,S",,,"72","H,,S","84",",,S","54",",,S"
"IRM00040879","IRAN SHAHR, IR","2025-03-16","0.00",",,S",,,"74","H,,S","86",",,S","56",",,S"
"IR000040841","KERMAN, IR","2025-01-01","0.25",",,S",,,"38","H,,S","47",",,S",,
"IR000040841","KERMAN, IR","2025-01-02","0.19",",,S","4.3",",,S","30","H,,S","37",",,S",,
"IR000040841","KERMAN, IR","2025-01-03","0.01",",,S",,,"27","H,,S","35",",,S",,
"IR000040841","KERMAN, IR","2025-01-04","0.00",",,S",,,"29","H,,S","42",",,S","17",",,S"
"IR000040841","KERMAN, IR","2025-01-05","0.00",",,S",,,"34","H,,S","51",",,S","19",",,S"
"IR000040841","KERMAN, IR","2025-01-06","0.00",",,S",,,"42","H,,S","64",",,S","22",",,S"
"IR000040841","KERMAN, IR","2025-01-07","0.00",",,S",,,"42","H,,S","59",",,S","31",",,S"
"IR000040841","KERMAN, IR","2025-01-08","0.00",",,S",,,"37","H,,S","49",",,S",,
"IR000040841","KERMAN, IR","2025-01-09","0.00",",,S",,,"35","H,,S","44",",,S","25",",,S"
"IR000040841","KERMAN, IR","2025-01-10","0.00",",,S",,,"37","H,,S","52",",,S","24",",,S"
"IR000040841","KERMAN, IR","2025-01-11","0.00",",,S",,,"40","H,,S","62",",,S","24",",,S"
"IR000040841","KERMAN, IR","2025-01-12","0.00",",,S",,,"42","H,,S","60",",,S","26",",,S"
"IR000040841","KERMAN, IR","2025-01-13","0.00",",,S",,,"40","H,,S","53",",,S","30",",,S"
"IR000040841","KERMAN, IR","2025-01-14","0.00",",,S",,,"38","H,,S","51",",,S","25",",,S"
"IR000040841","KERMAN, IR","2025-01-15","0.00",",,S",,,"38","H,,S","56",",,S","24",",,S"
"IR000040841","KERMAN, IR","2025-01-16","0.00",",,S",,,"46","H,,S","62",",,S",,
"IR000040841","KERMAN, IR","2025-01-17","0.12",",,S",,,"44","H,,S","56",",,S",,
"IR000040841","KERMAN, IR","2025-01-18","0.11",",,S","2.0",",,S","34","H,,S","42",",,S",,
"IR000040841","KERMAN, IR","2025-01-19","0.00",",,S",,,"35","H,,S","50",",,S","24",",,S"
"IR000040841","KERMAN, IR","2025-01-20","0.00",",,S",,,"38","H,,S","54",",,S","25",",,S"
"IR000040841","KERMAN, IR","2025-01-21","0.00",",,S",,,"38","H,,S","49",",,S","23",",,S"
"IR000040841","KERMAN, IR","2025-01-22","0.00",",,S",,,"35","H,,S","46",",,S",,
"IR000040841","KERMAN, IR","2025-01-23","0.00",",,S",,,"37","H,,S","52",",,S","20",",,S"
"IR000040841","KERMAN, IR","2025-01-24","0.00",",,S",,,"39","H,,S","61",",,S","22",",,S"
"IR000040841","KERMAN, IR","2025-01-25","0.00",",,S",,,"42","H,,S","64",",,S","22",",,S"
"IR000040841","KERMAN, IR","2025-01-26","0.00",",,S",,,"43","H,,S","63",",,S","23",",,S"
"IR000040841","KERMAN, IR","2025-01-27","0.00",",,S",,,"47","H,,S","62",",,S","30",",,S"
"IR000040841","KERMAN, IR","2025-01-28","0.00",",,S",,,"39","H,,S","53",",,S","31",",,S"
"IR000040841","KERMAN, IR","2025-01-29","0.00",",,S",,,"38","H,,S","47",",,S",,
"IR000040841","KERMAN, IR","2025-01-30","0.00",",,S",,,"36","H,,S","47",",,S","23",",,S"
"IR000040841","KERMAN, IR","2025-01-31","0.00",",,S",,,"35","H,,S","47",",,S",,
"IR000040841","KERMAN, IR","2025-02-01","0.00",",,S",,,"36","H,,S",,,,
"IR000040841","KERMAN, IR","2025-02-02","0.00",",,S",,,"35","H,,S",,,,
"IR000040841","KERMAN, IR","2025-02-03","0.00",",,S",,,"35","H,,S",,,"20",",,S"
"IR000040841","KERMAN, IR","2025-02-04","0.00",",,S",,,"39","H,,S","58",",,S","19",",,S"
"IR000040841","KERMAN, IR","2025-02-05","0.00",",,S",,,"44","H,,S",,,"24",",,S"
"IR000040841","KERMAN, IR","2025-02-06","0.00",",,S",,,"47","H,,S","62",",,S","32",",,S"
"IR000040841","KERMAN, IR","2025-02-07","0.00",",,S",,,"51","H,,S","60",",,S","42",",,S"
"IR000040841","KERMAN, IR","2025-02-08","0.00",",,S",,,"50","H,,S","63",",,S",,
"IR000040841","KERMAN, IR","2025-02-09","0.00",",,S",,,"48","H,,S","60",",,S",,
"IR000040841","KERMAN, IR","2025-02-10","0.00",",,S",,,"36","H,,S","50",",,S","21",",,S"
"IR000040841","KERMAN, IR","2025-02-11","0.00",",,S",,,"46","H,,S","61",",,S","21",",,S"
"IR000040841","KERMAN, IR","2025-02-12","0.36",",,S",,,"47","H,,S","59",",,S","43",",,S"
"IR000040841","KERMAN, IR","2025-02-13","0.46",",,S",,,"47","H,,S",,,"42",",,S"
"IR000040841","KERMAN, IR","2025-02-14","0.11",",,S",,,"49","H,,S","59",",,S",,
"IR000040841","KERMAN, IR","2025-02-15","0.00",",,S",,,"48","H,,S","60",",,S","34",",,S"
"IR000040841","KERMAN, IR","2025-02-16","0.00",",,S",,,"49","H,,S","64",",,S","36",",,S"
"IR000040841","KERMAN, IR","2025-02-17","0.00",",,S",,,"54","H,,S","66",",,S","44",",,S"
"IR000040841","KERMAN, IR","2025-02-18","0.00",",,S",,,"53","H,,S","65",",,S",,
"IR000040841","KERMAN, IR","2025-02-19","0.00",",,S",,,"46","H,,S","60",",,S","35",",,S"
"IR000040841","KERMAN, IR","2025-02-20","0.07",",,S",,,"45","H,,S","58",",,S","32",",,S"
"IR000040841","KERMAN, IR","2025-02-21","0.00",",,S",,,"53","H,,S","65",",,S","42",",,S"
"IR000040841","KERMAN, IR","2025-02-22","0.00",",,S",,,"54","H,,S","71",",,S","32",",,S"
"IR000040841","KERMAN, IR","2025-02-23","0.00",",,S",,,"55","H,,S","65",",,S","41",",,S"
"IR000040841","KERMAN, IR","2025-02-24","0.00",",,S",,,"52","H,,S","58",",,S",,
"IR000040841","KERMAN, IR","2025-02-25","0.00",",,S",,,"47","H,,S","61",",,S",,
"IR000040841","KERMAN, IR","2025-02-26","0.00",",,S",,,"43","H,,S",,,"25",",,S"
"IR000040841","KERMAN, IR","2025-02-27","0.00",",,S",,,"47","H,,S","56",",,S",,
"IR000040841","KERMAN, IR","2025-02-28","0.00",",,S",,,"40","H,,S",,,,
"IR000040841","KERMAN, IR","2025-03-01","0.00",",,S",,,"49","H,,S",,,"24",",,S"
"IR000040841","KERMAN, IR","2025-03-02","0.00",",,S",,,"46","H,,S","58",",,S",,
"IR000040841","KERMAN, IR","2025-03-03","0.00",",,S",,,"40","H,,S","56",",,S",,
"IR000040841","KERMAN, IR","2025-03-04","0.00",",,S",,,"48","H,,S","69",",,S","23",",,S"
"IR000040841","KERMAN, IR","2025-03-05","0.19",",,S",,,"50","H,,S","61",",,S","42",",,S"
"IR000040841","KERMAN, IR","2025-03-06","0.07",",,S",,,"51","H,,S","61",",,S",,
"IR000040841","KERMAN, IR","2025-03-07","0.15",",,S",,,"53","H,,S","65",",,S","44",",,S"
"IR000040841","KERMAN, IR","2025-03-08","0.00",",,S",,,"54","H,,S","63",",,S","42",",,S"
"IR000040841","KERMAN, IR","2025-03-09","0.00",",,S",,,"58","H,,S","69",",,S",,
